7.0179040,-0.0578372,6.3674732
7.2083291,0.0046189,6.3207679
7.3942628,0.0775139,6.2820579
7.5758009,0.1612555,6.2493086
7.7521237,0.2558485,6.2204929
7.9216458,0.3606550,6.1957032
8.0853241,0.4765463,6.1708140
8.2407118,0.6019853,6.1463757
8.3879526,0.7371217,6.1220011
8.5266252,0.8817291,6.0991278
8.6550996,1.0340839,6.0785176
8.7742022,1.1952510,6.0585678
8.8825955,1.3636696,6.0398510
8.9793996,1.5376380,6.0256080
9.0657958,1.7185228,6.0206319
9.1418464,1.9040964,6.0543273
9.2083560,2.0921622,6.1285480
9.2670882,2.2821196,6.2469724
9.3204258,2.4752160,6.3899074
9.3696905,2.6687847,6.5286053
9.4164846,2.8622514,6.5034229
9.4616499,3.0560664,6.1680060
9.5048406,3.2513629,5.8534355
9.5443194,3.4476726,5.5663387
9.5777171,3.6424208,5.3024942
9.6041185,3.8413178,5.0435816
9.6214253,4.0420857,4.7861118
9.6278717,4.2409474,4.5241622
9.6219329,4.4423284,4.2633223
9.6012262,4.6410898,4.0442719
9.5615046,4.8377345,3.8711794
9.4990447,5.0273463,3.7612664
9.4099557,5.2065217,3.6954171
9.2938108,5.3681083,3.6806903
9.1507885,5.5076533,3.6659043
8.9855092,5.6197946,3.6576793
8.8034346,5.7017848,3.6666004
8.6087039,5.7527182,3.6859729
8.4103617,5.7712116,3.6160019
8.2096784,5.7565142,3.5552244
8.0142365,5.7061510,3.5327046
7.8354770,5.6213954,3.5186262
7.6764629,5.5062348,3.5044912
7.5360722,5.3677605,3.6391699
7.4154003,5.2060916,3.6803697
7.3272571,5.0341362,3.6657028
7.2680051,4.8440678,3.6509770
7.2350395,4.6428887,3.7931597
7.2218934,4.4435207,4.0295012
7.2161384,4.2413063,3.9037776
7.2055705,4.0384303,3.5321189
7.1779743,3.8410949,3.3506637
7.1196491,3.6514507,3.2952772
7.0235731,3.4773032,3.2821450
6.8919903,3.3278093,3.2689600
6.7340128,3.2038823,3.3938201
6.5512673,3.0996215,3.5158025
6.3703580,3.0227928,3.2235706
6.1715686,2.9611412,2.7949277
6.0036832,2.8922749,2.7837894
5.8235449,2.8458451,2.7726065
5.6184092,2.8232411,3.1216774
5.4138012,2.8223818,3.4330591
5.2060292,2.8416345,3.4001260
5.0093359,2.8806183,2.9969079
4.8143391,2.9461539,2.5652817
4.6464609,3.0412643,2.2942419
4.5152728,3.1897634,2.2850989
4.4582119,3.3727088,2.2759193
4.4482419,3.5734085,2.6939631
4.4537363,3.7746128,3.0526067
4.4623687,3.9739153,3.3708830
4.4695264,4.1740231,3.6593584
4.4728371,4.3744861,3.9246267
4.4709449,4.5740686,4.1711334
4.4625245,4.7740157,4.4020463
4.4463008,4.9733981,4.6197182
4.4210361,5.1718011,4.8259543
4.3854661,5.3686523,5.0221762
4.3383832,5.5627529,5.1802313
4.2782277,5.7537683,5.1342472
4.2038990,5.9392713,5.0726961
4.1142423,6.1175041,5.0524806
4.0082018,6.2871407,5.0321839
3.8870442,6.4457523,5.0169273
3.7518571,6.5928865,5.0185432
3.6046121,6.7277534,5.0437812
3.4469128,6.8502672,5.0897132
3.2800104,6.9606947,5.1536321
3.1061706,7.0587796,5.2329258
2.9261591,7.1452986,5.3256327
2.7406833,7.2209403,5.4302430
2.5520015,7.2858526,5.5454855
2.3599884,7.3411450,5.6715243
2.1649617,7.3876644,5.8084058
1.9693374,7.4258718,5.9560345
1.7717578,7.4570935,6.1081149
1.5732026,7.4821930,6.2553239
1.3746182,7.5021633,6.3980070
1.1749751,7.5181792,6.5364695
0.9757517,7.5310289,6.6709829
0.7761601,7.5413415,6.8017901
0.5760934,7.5495784,6.9291090
0.3767852,7.5561163,7.0531368
0.1763874,7.5614763,7.1740518
-0.0229008,7.5660875,7.2920167
-0.2229301,7.5705302,7.4071798
-0.4227261,7.5752923,7.5196771
-0.6222970,7.5808244,7.6296338
-0.8225739,7.5873013,7.7371650
-1.0218243,7.5945716,7.8423774
-1.2224190,7.6025208,7.9453698
-1.4215512,7.6108027,8.0462340
-1.6221083,7.6193275,8.1450555
